"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10","corKaren20","corKaren30"
"F",1922,"Samantha",28,575,1200983,2.33142350890895e-05,1601,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1923,"Samantha",22,588,1206381,1.82363614811573e-05,1861,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1924,"Samantha",15,600,1248889,1.20106750880182e-05,2449,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1925,"Samantha",19,595,1217390,1.56071595790995e-05,2117,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1926,"Samantha",9,599,1185399,7.59238028714382e-06,3502,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1927,"Samantha",11,604,1192388,9.22518509075905e-06,2879,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1928,"Samantha",14,602,1153253,1.21395738836144e-05,2423,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1929,"Samantha",14,583,1116529,1.25388592683217e-05,2361,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1930,"Samantha",14,578,1125917,1.24343091009373e-05,2348,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1931,"Samantha",10,576,1064651,9.39274936105822e-06,2777,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1932,"Samantha",16,571,1067096,1.4993964929116e-05,2094,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1933,"Samantha",15,562,1007851,1.48831523707373e-05,2122,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1934,"Samantha",15,559,1044145,1.43658208390597e-05,2127,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1935,"Samantha",22,560,1048509,2.098218e-05,1656,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1936,"Samantha",20,554,1040343,1.922443e-05,1698,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1937,"Samantha",23,563,1063947,2.161762e-05,1622,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1938,"Samantha",17,567,1103371,1.540733e-05,1977,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1939,"Samantha",23,567,1096594,2.097403e-05,1623,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1940,"Samantha",19,581,1143413,1.661692e-05,1846,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1941,"Samantha",20,588,1208004,1.655624e-05,1843,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1942,"Samantha",24,604,1350627,1.776952e-05,1713,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1943,"Samantha",28,607,1395192,2.006892e-05,1606,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1944,"Samantha",24,610,1327161,1.808371e-05,1735,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1945,"Samantha",31,583,1307028,2.371793e-05,1466,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1946,"Samantha",33,630,1571238,2.100255e-05,1532,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1947,"Samantha",29,659,1772683,1.635938e-05,1800,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1948,"Samantha",40,647,1697810,2.355976e-05,1466,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1949,"Samantha",44,633,1710852,2.571818e-05,1401,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1950,"Samantha",36,640,1713065,2.101496e-05,1559,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1951,"Samantha",38,661,1800862,2.110101e-05,1541,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1952,"Samantha",38,663,1854401,2.049179e-05,1576,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1953,"Samantha",31,677,1881365,1.64774e-05,1806,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1954,"Samantha",30,707,1941805,1.544954e-05,1914,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1955,"Samantha",27,707,1954935,1.38112e-05,2099,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1956,"Samantha",29,725,2007703,1.444437e-05,2036,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1957,"Samantha",38,734,2044311,1.858817e-05,1778,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1958,"Samantha",109,653,2010963,5.420289e-05,998,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1959,"Samantha",111,658,2023035,5.486806e-05,1002,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1960,"Samantha",82,696,2022010,4.055371e-05,1208,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1961,"Samantha",72,709,2017637,3.568531e-05,1305,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1962,"Samantha",76,692,1966553,3.86463e-05,1277,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1963,"Samantha",71,716,1927306,3.683899e-05,1309,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1964,"Samantha",416,442,1894774,0.0002195512,474,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1965,"Samantha",1961,176,1765043,0.001111021,179,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1966,"Samantha",1794,181,1691917,0.001060336,182,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1967,"Samantha",1805,173,1650873,0.001093361,176,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1968,"Samantha",2337,134,1640208,0.001424819,136,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1969,"Samantha",2422,140,1686959,0.00143572,140,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1970,"Samantha",2297,148,1748145,0.001313964,149,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1971,"Samantha",2209,142,1663554,0.00132788,144,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1972,"Samantha",2222,136,1521119,0.001460767,137,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1973,"Samantha",2118,132,1458162,0.001452514,135,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1974,"Samantha",2252,127,1467406,0.001534681,128,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1975,"Samantha",2834,101,1457775,0.001944059,101,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1976,"Samantha",3351,85,1465130,0.002287169,85,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1977,"Samantha",3287,85,1533114,0.002144002,85,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1978,"Samantha",3887,73,1531824,0.002537498,74,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1979,"Samantha",4460,66,1605241,0.002778399,66,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1980,"Samantha",4920,57,1660236,0.002963434,58,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1981,"Samantha",5521,51,1667829,0.003310291,51,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1982,"Samantha",6771,44,1693175,0.003998996,44,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1983,"Samantha",7705,40,1670481,0.004612444,40,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1984,"Samantha",8034,39,1683496,0.004772212,39,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1985,"Samantha",10659,29,1720530,0.006195184,29,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1986,"Samantha",14092,21,1715229,0.008215813,21,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1987,"Samantha",17941,11,1738317,0.0103209,11,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1988,"Samantha",20699,8,1780397,0.01162606,8,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1989,"Samantha",24792,6,1843317,0.01344967,6,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1990,"Samantha",25867,5,1898135,0.01362759,5,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1991,"Samantha",25645,5,1874716,0.01367941,5,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1992,"Samantha",24409,6,1843567,0.01324009,6,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1993,"Samantha",23668,4,1808705,0.01308561,4,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1994,"Samantha",22820,4,1785366,0.01278169,4,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1995,"Samantha",21644,4,1758236,0.01231007,4,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1996,"Samantha",20548,5,1752643,0.01172401,5,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1997,"Samantha",20169,6,1740316,0.01158927,6,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1998,"Samantha",20192,3,1766494,0.01143055,3,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1999,"Samantha",19038,5,1773275,0.01073607,5,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2000,"Samantha",17265,7,1815295,0.009510851,7,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2001,"Samantha",15864,7,1799834,0.008814146,7,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2002,"Samantha",14666,9,1795973,0.008166047,9,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2003,"Samantha",13867,10,1826173,0.007593476,10,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2004,"Samantha",13783,9,1835091,0.007510799,9,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2005,"Samantha",13638,8,1846525,0.007385765,8,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2006,"Samantha",12462,10,1899824,0.006559555,10,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2007,"Samantha",11880,12,1921053,0.006184108,12,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2008,"Samantha",11182,11,1889069,0.005919318,11,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2009,"Samantha",9660,14,1835062,0.005264127,14,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2010,"Samantha",8408,15,1775345,0.004735981,15,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2011,"Samantha",7395,17,1756592,0.004209856,17,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2012,"Samantha",6929,26,1758171,0.003941027,26,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2013,"Samantha",6505,29,1751320,0.003714341,29,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2014,"Samantha",5726,33,1782350,0.003212613,33,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2015,"Samantha",5340,40,1780453,0.002999237,40,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2016,"Samantha",4952,44,1766212,0.00280374,44,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2017,"Samantha",4318,54,1719138,0.002511724,54,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",2018,"Samantha",3897,59,1686961,0.002310071,60,-0.081980198019802,-0.423199023199023,-0.691975308641975,-0.756941649899396
"F",1918,"Sandra",72,524,1157638,6.21956086444985e-05,849,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1919,"Sandra",86,512,1130130,7.60974401175086e-05,759,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1920,"Sandra",112,499,1198290,9.34665231287919e-05,688,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1921,"Sandra",120,489,1233060,9.7318865262031e-05,677,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1922,"Sandra",97,506,1200983,8.07671715586316e-05,741,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1923,"Sandra",110,501,1206381,9.11818074057864e-05,700,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1924,"Sandra",145,474,1248889,0.00011610319251751,625,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1925,"Sandra",177,442,1217390,0.000145393012921085,539,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1926,"Sandra",171,444,1185399,0.000144255225455733,535,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1927,"Sandra",207,420,1192388,0.000173601210344284,487,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1928,"Sandra",235,404,1153253,0.000203771418760671,444,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1929,"Sandra",253,377,1116529,0.000226595099634671,419,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1930,"Sandra",298,354,1125917,0.000264673150862808,392,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1931,"Sandra",453,276,1064651,0.000425491546055938,297,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1932,"Sandra",822,211,1067096,0.000770314948233336,216,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1933,"Sandra",1365,143,1007851,0.0013543668657371,145,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1934,"Sandra",2550,92,1044145,0.00244218954264015,93,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1935,"Sandra",4089,50,1048509,0.003899823,50,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1936,"Sandra",5525,38,1040343,0.005310748,38,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1937,"Sandra",7520,26,1063947,0.007068021,26,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1938,"Sandra",10806,14,1103371,0.009793623,14,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1939,"Sandra",11970,13,1096594,0.01091562,13,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1940,"Sandra",16150,10,1143413,0.01412438,10,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1941,"Sandra",19498,9,1208004,0.01614068,9,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1942,"Sandra",24993,6,1350627,0.01850474,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1943,"Sandra",25988,6,1395192,0.01862683,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1944,"Sandra",26023,6,1327161,0.01960802,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1945,"Sandra",24701,6,1307028,0.0188986,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1946,"Sandra",31692,6,1571238,0.02017008,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1947,"Sandra",34775,5,1772683,0.01961716,5,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1948,"Sandra",31060,6,1697810,0.01829416,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1949,"Sandra",30642,6,1710852,0.01791037,6,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1950,"Sandra",28896,8,1713065,0.01686801,8,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1951,"Sandra",27667,9,1800862,0.0153632,9,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1952,"Sandra",26101,10,1854401,0.01407516,10,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1953,"Sandra",25498,11,1881365,0.01355293,11,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1954,"Sandra",26061,13,1941805,0.01342102,13,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1955,"Sandra",25111,13,1954935,0.01284493,13,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1956,"Sandra",24294,14,2007703,0.0121004,14,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1957,"Sandra",22768,15,2044311,0.01113725,15,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1958,"Sandra",21825,15,2010963,0.01085301,15,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1959,"Sandra",23353,13,2023035,0.01154355,13,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1960,"Sandra",24572,11,2022010,0.01215226,11,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1961,"Sandra",24144,9,2017637,0.01196647,9,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1962,"Sandra",22414,10,1966553,0.01139761,10,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1963,"Sandra",21619,9,1927306,0.01121721,9,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1964,"Sandra",19252,13,1894774,0.01016058,13,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1965,"Sandra",16372,15,1765043,0.009275695,15,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1966,"Sandra",15851,17,1691917,0.009368663,17,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1967,"Sandra",14740,20,1650873,0.008928609,20,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1968,"Sandra",12681,26,1640208,0.007731337,26,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1969,"Sandra",12189,25,1686959,0.007225428,25,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1970,"Sandra",11247,27,1748145,0.006433677,27,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1971,"Sandra",9709,31,1663554,0.0058363,31,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1972,"Sandra",7914,31,1521119,0.005202749,31,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1973,"Sandra",6584,39,1458162,0.004515273,39,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1974,"Sandra",6268,43,1467406,0.004271483,44,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1975,"Sandra",5375,51,1457775,0.003687126,51,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1976,"Sandra",4860,59,1465130,0.003317112,59,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1977,"Sandra",4372,61,1533114,0.002851712,61,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1978,"Sandra",4004,69,1531824,0.002613877,69,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1979,"Sandra",3995,77,1605241,0.002488723,77,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1980,"Sandra",3998,78,1660236,0.002408091,80,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1981,"Sandra",4035,74,1667829,0.002419313,74,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1982,"Sandra",3651,79,1693175,0.002156304,80,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1983,"Sandra",3173,87,1670481,0.001899453,88,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1984,"Sandra",2880,94,1683496,0.001710726,94,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1985,"Sandra",2659,105,1720530,0.001545454,106,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1986,"Sandra",2638,104,1715229,0.001537987,106,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1987,"Sandra",2411,114,1738317,0.001386974,115,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1988,"Sandra",2257,127,1780397,0.001267695,128,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1989,"Sandra",2329,129,1843317,0.001263483,129,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1990,"Sandra",2344,132,1898135,0.001234896,134,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1991,"Sandra",2139,142,1874716,0.001140973,143,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1992,"Sandra",2015,149,1843567,0.00109299,152,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1993,"Sandra",1884,166,1808705,0.001041629,168,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1994,"Sandra",1770,168,1785366,0.0009913934,171,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1995,"Sandra",1707,176,1758236,0.0009708594,177,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1996,"Sandra",1659,179,1752643,0.0009465704,181,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1997,"Sandra",1448,198,1740316,0.0008320328,202,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1998,"Sandra",1366,221,1766494,0.0007732831,228,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1999,"Sandra",1287,242,1773275,0.0007257758,248,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2000,"Sandra",1268,246,1815295,0.0006985091,257,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2001,"Sandra",1208,255,1799834,0.000671173,264,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2002,"Sandra",1139,261,1795973,0.0006341966,274,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2003,"Sandra",1180,260,1826173,0.00064616,266,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2004,"Sandra",1176,272,1835091,0.0006408402,280,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2005,"Sandra",1017,303,1846525,0.0005507643,317,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2006,"Sandra",890,347,1899824,0.0004684644,364,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2007,"Sandra",800,378,1921053,0.0004164383,407,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2008,"Sandra",720,413,1889069,0.0003811401,442,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2009,"Sandra",585,462,1835062,0.0003187903,518,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2010,"Sandra",579,463,1775345,0.0003261338,515,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2011,"Sandra",471,521,1756592,0.0002681328,612,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2012,"Sandra",415,550,1758171,0.0002360407,676,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2013,"Sandra",357,607,1751320,0.0002038462,759,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2014,"Sandra",353,630,1782350,0.0001980531,794,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2015,"Sandra",337,633,1780453,0.0001892777,831,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2016,"Sandra",320,657,1766212,0.0001811787,875,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2017,"Sandra",300,656,1719138,0.0001745061,894,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",2018,"Sandra",269,685,1686961,0.0001594583,970,0.784950495049505,0.747496947496948,0.354320987654321,0.0720321931589537
"F",1918,"Sarah",4969,52,1157638,0.00429236082436824,52,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1919,"Sarah",5022,45,1130130,0.00444373656128056,46,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1920,"Sarah",5031,50,1198290,0.00419848283804421,50,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1921,"Sarah",5023,54,1233060,0.00407360550175985,54,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1922,"Sarah",4982,51,1200983,0.00414826854335157,51,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1923,"Sarah",4963,54,1206381,0.00411395736504471,54,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1924,"Sarah",5044,54,1248889,0.00403878967626426,54,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1925,"Sarah",4688,58,1217390,0.00385086126877993,58,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1926,"Sarah",4423,63,1185399,0.00373123311222635,63,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1927,"Sarah",4557,61,1192388,0.00382174258714445,61,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1928,"Sarah",4242,64,1153253,0.00367829088673517,64,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1929,"Sarah",3815,68,1116529,0.00341683915061767,68,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1930,"Sarah",3920,70,1125917,0.00348160654826244,70,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1931,"Sarah",3636,71,1064651,0.00341520366768077,71,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1932,"Sarah",3598,67,1067096,0.00337176786343497,67,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1933,"Sarah",3620,58,1007851,0.00359180077213795,58,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
"F",1934,"Sarah",3598,66,1044145,0.00344588155859579,67,-0.289504950495049,-0.473992673992674,-0.362962962962963,-0.0816901408450704
