"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10P","corKaren20P","corKaren30P","corKaren10","corKaren20","corKaren30"
"M",2003,"Henry",3467,116,1974274,0.001756089,116,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2004,"Henry",3910,109,1983722,0.001971042,109,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2005,"Henry",4174,102,1996022,0.002091159,102,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2006,"Henry",4667,94,2053753,0.002272425,95,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2007,"Henry",5114,91,2073784,0.002466023,91,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2008,"Henry",5778,78,2038194,0.002834863,78,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2009,"Henry",5895,69,1981481,0.002975047,71,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2010,"Henry",6398,66,1916476,0.003338419,67,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2011,"Henry",7230,56,1896574,0.003812137,57,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2012,"Henry",8069,43,1893975,0.004260352,43,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2013,"Henry",8875,37,1888009,0.004700719,37,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2014,"Henry",9432,33,1916564,0.004921307,33,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2015,"Henry",10172,29,1911537,0.005321372,29,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2016,"Henry",10374,22,1891585,0.00548429,22,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2017,"Henry",10461,18,1842837,0.005676574,18,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",2018,"Henry",10649,16,1800392,0.005914823,16,-0.28990099009901,0.180952380952381,0.655555555555555,0.872032193158954,-0.496947496947497,-0.695061728395062,-0.752917505030181
"M",1918,"Jack",8342,21,1013488,0.00823098053454999,21,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1919,"Jack",8263,21,980143,0.00843040250249198,21,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1920,"Jack",9599,20,1064382,0.00901837873996366,20,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1921,"Jack",10757,18,1101462,0.0097661108599298,18,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1922,"Jack",10846,18,1088196,0.00996695448246456,18,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1923,"Jack",11192,17,1096145,0.0102103280131734,17,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1924,"Jack",11923,17,1132781,0.0105254237138511,17,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1925,"Jack",12008,17,1115936,0.0107604737189229,17,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1926,"Jack",12200,16,1110549,0.0109855575935866,16,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1927,"Jack",12798,16,1126922,0.0113565978834383,16,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1928,"Jack",12493,15,1107618,0.011279159421389,15,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1929,"Jack",12168,14,1075585,0.0113129134378036,14,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1930,"Jack",12429,14,1097356,0.0113263152522973,14,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1931,"Jack",11478,15,1039490,0.0110419532655437,15,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1932,"Jack",10719,17,1044071,0.0102665431757036,17,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1933,"Jack",9835,17,991368,0.00992063492063492,17,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1934,"Jack",9985,17,1032445,0.00967121735298248,17,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1935,"Jack",9436,18,1041150,0.009063055,18,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1936,"Jack",8856,20,1037085,0.008539319,20,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1937,"Jack",8193,23,1066515,0.00768203,23,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1938,"Jack",8140,25,1109012,0.007339866,25,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1939,"Jack",7307,26,1106703,0.006602494,26,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1940,"Jack",7046,29,1159000,0.006079379,29,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1941,"Jack",6950,32,1228121,0.005659052,32,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1942,"Jack",7360,34,1380903,0.005329846,34,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1943,"Jack",7399,34,1427032,0.005184887,34,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1944,"Jack",7254,29,1362698,0.005323263,30,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1945,"Jack",6853,32,1345631,0.005092778,32,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1946,"Jack",7801,35,1623835,0.00480406,35,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1947,"Jack",8508,37,1829376,0.004650766,37,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1948,"Jack",7612,43,1754507,0.004338541,43,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1949,"Jack",7133,47,1773712,0.00402151,47,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1950,"Jack",6838,48,1790437,0.003819179,48,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1951,"Jack",7003,48,1882870,0.003719322,48,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1952,"Jack",6936,52,1943879,0.003568123,52,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1953,"Jack",6542,57,1972766,0.003316156,57,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1954,"Jack",6471,57,2038090,0.003175032,57,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1955,"Jack",6203,60,2058831,0.003012875,60,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1956,"Jack",6053,65,2114546,0.002862553,66,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1957,"Jack",6021,67,2155711,0.002793046,67,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1958,"Jack",5298,79,2120611,0.002498337,80,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1959,"Jack",5014,85,2133306,0.002350343,85,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1960,"Jack",4914,85,2132155,0.00230471,85,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1961,"Jack",4634,90,2122664,0.002183106,90,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1962,"Jack",4171,98,2068612,0.002016328,98,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1963,"Jack",3816,101,2031353,0.001878551,102,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1964,"Jack",3809,97,1992978,0.00191121,99,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1965,"Jack",3200,104,1860820,0.001719672,104,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1966,"Jack",2964,105,1783673,0.00166174,106,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1967,"Jack",2786,112,1744172,0.00159732,112,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1968,"Jack",2695,107,1738587,0.001550109,110,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1969,"Jack",2612,121,1789069,0.001459977,122,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1970,"Jack",2571,129,1859108,0.001382921,129,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1971,"Jack",2367,131,1768955,0.001338078,132,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1972,"Jack",1903,141,1622400,0.001172954,142,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1973,"Jack",1853,137,1559219,0.001188415,138,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1974,"Jack",1652,147,1572966,0.001050245,149,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1975,"Jack",1747,141,1562114,0.001118356,142,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1976,"Jack",1667,148,1569818,0.001061907,149,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1977,"Jack",1673,146,1643809,0.001017758,149,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1978,"Jack",1580,153,1642571,0.0009619067,156,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1979,"Jack",1586,155,1722262,0.000920882,161,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1980,"Jack",1629,155,1784497,0.0009128623,158,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1981,"Jack",1613,163,1791595,0.0009003151,166,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1982,"Jack",1623,165,1814785,0.0008943208,166,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1983,"Jack",1525,169,1792662,0.0008506902,172,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1984,"Jack",1482,172,1804692,0.0008211928,173,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1985,"Jack",1523,171,1847889,0.0008241837,175,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1986,"Jack",1516,173,1841023,0.0008234552,175,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1987,"Jack",1651,163,1866421,0.0008845807,165,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1988,"Jack",1649,168,1913426,0.000861805,171,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1989,"Jack",1714,176,2000434,0.0008568141,179,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1990,"Jack",1831,165,2053109,0.0008918182,166,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1991,"Jack",1945,166,2019815,0.0009629595,166,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1992,"Jack",2070,154,1996771,0.001036674,154,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1993,"Jack",2420,142,1960734,0.001234232,143,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1994,"Jack",2777,127,1931513,0.001437733,127,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1995,"Jack",3447,108,1903235,0.001811127,110,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1996,"Jack",4243,89,1893868,0.002240388,89,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1997,"Jack",4983,75,1884755,0.002643845,76,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1998,"Jack",6374,61,1910887,0.003335624,61,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1999,"Jack",7383,52,1919565,0.003846184,52,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2000,"Jack",8121,46,1963202,0.004136609,46,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2001,"Jack",8148,48,1942034,0.004195601,48,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2002,"Jack",8998,44,1940525,0.00463689,44,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2003,"Jack",9316,45,1974274,0.004718697,45,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2004,"Jack",9578,42,1983722,0.004828298,42,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2005,"Jack",10904,34,1996022,0.005462866,34,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2006,"Jack",10836,36,2053753,0.005276194,36,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2007,"Jack",10670,38,2073784,0.005145184,38,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2008,"Jack",9895,39,2038194,0.004854788,39,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2009,"Jack",9023,42,1981481,0.004553665,42,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2010,"Jack",8518,44,1916476,0.004444616,45,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2011,"Jack",8180,44,1896574,0.00431304,45,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2012,"Jack",7937,46,1893975,0.004190657,46,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2013,"Jack",8574,40,1888009,0.004541292,40,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2014,"Jack",8747,41,1916564,0.004563897,41,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2015,"Jack",8499,40,1911537,0.00444616,40,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2016,"Jack",8413,38,1891585,0.004447593,38,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2017,"Jack",8454,35,1842837,0.004587492,35,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",2018,"Jack",8834,28,1800392,0.004906709,28,-0.338217821782178,0.0925518925518926,0.650617283950617,0.940442655935613,-0.60976800976801,-0.697530864197531,-0.46317907444668
"M",1918,"Jackson",216,340,1013488,0.000213125365075857,402,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1919,"Jackson",235,327,980143,0.000239760932843473,378,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1920,"Jackson",233,337,1064382,0.000218906370081418,389,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1921,"Jackson",246,342,1101462,0.000223339525103907,386,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1922,"Jackson",225,342,1088196,0.00020676422262166,403,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1923,"Jackson",269,328,1096145,0.000245405489237282,363,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1924,"Jackson",229,357,1132781,0.000202157345506325,405,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1925,"Jackson",249,336,1115936,0.00022313107561724,379,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1926,"Jackson",231,342,1110549,0.000208005229845779,386,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1927,"Jackson",199,367,1126922,0.000176587199468996,430,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1928,"Jackson",244,336,1107618,0.000220292555736725,372,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1929,"Jackson",202,360,1075585,0.000187804776005616,414,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1930,"Jackson",216,345,1097356,0.000196836760358535,390,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1931,"Jackson",188,351,1039490,0.000180857920711118,410,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1932,"Jackson",167,361,1044071,0.000159950807943138,435,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1933,"Jackson",155,373,991368,0.00015634960983207,444,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1934,"Jackson",175,361,1032445,0.000169500554508957,425,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1935,"Jackson",168,366,1041150,0.00016136,433,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1936,"Jackson",167,366,1037085,0.0001610283,432,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1937,"Jackson",159,367,1066515,0.0001490837,443,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1938,"Jackson",156,375,1109012,0.0001406657,465,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1939,"Jackson",162,382,1106703,0.0001463807,452,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1940,"Jackson",167,380,1159000,0.0001440897,449,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1941,"Jackson",176,374,1228121,0.0001433084,439,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1942,"Jackson",196,387,1380903,0.0001419361,443,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1943,"Jackson",205,389,1427032,0.0001436548,439,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1944,"Jackson",177,386,1362698,0.0001298894,456,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1945,"Jackson",168,393,1345631,0.0001248485,458,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1946,"Jackson",178,421,1623835,0.000109617,480,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1947,"Jackson",187,428,1829376,0.0001022206,492,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1948,"Jackson",178,436,1754507,0.000101453,494,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1949,"Jackson",158,447,1773712,8.907872e-05,532,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1950,"Jackson",165,445,1790437,9.215627e-05,521,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1951,"Jackson",159,464,1882870,8.444555e-05,537,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1952,"Jackson",162,458,1943879,8.333852e-05,550,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1953,"Jackson",132,494,1972766,6.691113e-05,625,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1954,"Jackson",116,521,2038090,5.691603e-05,670,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
"M",1955,"Jackson",128,505,2058831,6.21712e-05,652,-0.660594059405941,-0.541391941391941,-0.12716049382716,0.330382293762575,-0.530647130647131,-0.225308641975309,0.122736418511066
